household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
all_households,all_quintiles,1979,60300.0,4500.0,64800.0,1400.0,14500.0,51600.0
all_households,all_quintiles,1980,58100.0,4900.0,62900.0,1400.0,14100.0,50300.0
all_households,all_quintiles,1981,58100.0,5100.0,63200.0,1400.0,14300.0,50300.0
all_households,all_quintiles,1982,57700.0,5600.0,63300.0,1400.0,13200.0,51500.0
all_households,all_quintiles,1983,58300.0,5700.0,63900.0,1400.0,13100.0,52200.0
all_households,all_quintiles,1984,62000.0,5500.0,67500.0,1400.0,14100.0,54900.0
all_households,all_quintiles,1985,63000.0,5600.0,68600.0,1400.0,14400.0,55600.0
all_households,all_quintiles,1986,67400.0,5800.0,73200.0,1500.0,15400.0,59300.0
all_households,all_quintiles,1987,65200.0,5700.0,70900.0,1500.0,15400.0,56900.0
all_households,all_quintiles,1988,68200.0,5700.0,73900.0,1500.0,16200.0,59200.0
all_households,all_quintiles,1989,68600.0,5800.0,74400.0,1600.0,16100.0,59900.0
all_households,all_quintiles,1990,68100.0,6000.0,74100.0,1800.0,16000.0,59800.0
all_households,all_quintiles,1991,66000.0,6400.0,72400.0,2000.0,15600.0,58700.0
all_households,all_quintiles,1992,67600.0,6700.0,74300.0,2200.0,16100.0,60400.0
all_households,all_quintiles,1993,67700.0,6900.0,74600.0,2300.0,16500.0,60400.0
all_households,all_quintiles,1994,68600.0,6800.0,75400.0,2300.0,16900.0,60800.0
all_households,all_quintiles,1995,71700.0,7000.0,78700.0,2400.0,17800.0,63200.0
all_households,all_quintiles,1996,74600.0,7100.0,81700.0,2300.0,18700.0,65300.0
all_households,all_quintiles,1997,78300.0,7200.0,85500.0,2200.0,19700.0,68000.0
all_households,all_quintiles,1998,83000.0,7200.0,90100.0,2300.0,20400.0,72000.0
all_households,all_quintiles,1999,87500.0,7000.0,94500.0,2400.0,21800.0,75100.0
all_households,all_quintiles,2000,90000.0,7100.0,97100.0,2400.0,22400.0,77200.0
all_households,all_quintiles,2001,84300.0,7500.0,91800.0,2600.0,19800.0,74600.0
all_households,all_quintiles,2002,80300.0,7900.0,88200.0,2900.0,18300.0,72700.0
all_households,all_quintiles,2003,81600.0,8000.0,89600.0,3100.0,17900.0,74800.0
all_households,all_quintiles,2004,86700.0,8000.0,94700.0,3200.0,19200.0,78700.0
all_households,all_quintiles,2005,91700.0,8100.0,99800.0,3300.0,20800.0,82300.0
all_households,all_quintiles,2006,95200.0,8500.0,103700.0,3200.0,21700.0,85200.0
all_households,all_quintiles,2007,98300.0,8700.0,107000.0,3300.0,21900.0,88400.0
all_households,all_quintiles,2008,90300.0,9000.0,99300.0,3500.0,18400.0,84400.0
all_households,all_quintiles,2009,83000.0,10500.0,93400.0,4000.0,16700.0,80700.0
all_households,all_quintiles,2010,85400.0,10400.0,95800.0,4100.0,17800.0,82100.0
all_households,all_quintiles,2011,84900.0,10200.0,95000.0,4100.0,17400.0,81700.0
all_households,all_quintiles,2012,89200.0,10300.0,99500.0,4100.0,18800.0,84800.0
all_households,all_quintiles,2013,88000.0,10300.0,98300.0,4200.0,20300.0,82100.0
all_households,all_quintiles,2014,91500.0,10200.0,101700.0,4900.0,21500.0,85100.0
all_households,lowest_quintile,1979,9800.0,5400.0,15200.0,4700.0,1400.0,18400.0
all_households,lowest_quintile,1980,9400.0,5300.0,14600.0,4900.0,1300.0,18200.0
all_households,lowest_quintile,1981,9400.0,5100.0,14500.0,5000.0,1400.0,18100.0
all_households,lowest_quintile,1982,9400.0,4600.0,14000.0,5200.0,1400.0,17800.0
all_households,lowest_quintile,1983,9200.0,4100.0,13400.0,5500.0,1500.0,17400.0
all_households,lowest_quintile,1984,10100.0,4200.0,14300.0,5200.0,1700.0,17800.0
all_households,lowest_quintile,1985,9800.0,4400.0,14200.0,5500.0,1700.0,18000.0
all_households,lowest_quintile,1986,9900.0,4200.0,14100.0,5500.0,1600.0,18000.0
all_households,lowest_quintile,1987,9400.0,4200.0,13600.0,5900.0,1500.0,18000.0
all_households,lowest_quintile,1988,9600.0,4500.0,14100.0,5900.0,1400.0,18500.0
all_households,lowest_quintile,1989,10300.0,4400.0,14700.0,6100.0,1400.0,19400.0
all_households,lowest_quintile,1990,10700.0,4500.0,15200.0,6600.0,1600.0,20200.0
all_households,lowest_quintile,1991,10900.0,4300.0,15300.0,7300.0,1600.0,21000.0
all_households,lowest_quintile,1992,11100.0,4300.0,15300.0,7900.0,1500.0,21700.0
all_households,lowest_quintile,1993,11300.0,4000.0,15300.0,8500.0,1500.0,22300.0
all_households,lowest_quintile,1994,11100.0,4200.0,15300.0,8400.0,1200.0,22400.0
all_households,lowest_quintile,1995,12100.0,4300.0,16500.0,8000.0,1200.0,23200.0
all_households,lowest_quintile,1996,12300.0,4100.0,16400.0,7900.0,1100.0,23200.0
all_households,lowest_quintile,1997,13000.0,4400.0,17400.0,7300.0,1200.0,23500.0
all_households,lowest_quintile,1998,14100.0,4500.0,18600.0,7500.0,1300.0,24800.0
all_households,lowest_quintile,1999,14400.0,4800.0,19200.0,7400.0,1400.0,25200.0
all_households,lowest_quintile,2000,14200.0,4800.0,19000.0,7400.0,1300.0,25200.0
all_households,lowest_quintile,2001,13800.0,4900.0,18700.0,8000.0,1100.0,25600.0
all_households,lowest_quintile,2002,13800.0,4700.0,18500.0,8500.0,1000.0,26000.0
all_households,lowest_quintile,2003,13600.0,4700.0,18200.0,8900.0,1000.0,26100.0
all_households,lowest_quintile,2004,13900.0,4600.0,18500.0,9000.0,1000.0,26600.0
all_households,lowest_quintile,2005,14400.0,4700.0,19100.0,9200.0,1000.0,27200.0
all_households,lowest_quintile,2006,15700.0,4300.0,20000.0,9000.0,1200.0,27800.0
all_households,lowest_quintile,2007,16700.0,4600.0,21300.0,8800.0,1100.0,29000.0
all_households,lowest_quintile,2008,16200.0,4800.0,20900.0,9300.0,200.0,30000.0
all_households,lowest_quintile,2009,15300.0,4700.0,20000.0,10800.0,-100.0,30800.0
all_households,lowest_quintile,2010,15600.0,4600.0,20200.0,10900.0,,31100.0
all_households,lowest_quintile,2011,15200.0,4600.0,19800.0,10700.0,100.0,30400.0
all_households,lowest_quintile,2012,14600.0,4400.0,19000.0,10900.0,200.0,29800.0
all_households,lowest_quintile,2013,15500.0,4200.0,19700.0,11200.0,500.0,30400.0
all_households,lowest_quintile,2014,14800.0,4300.0,19200.0,12300.0,400.0,31100.0
all_households,second_quintile,1979,30300.0,6200.0,36500.0,900.0,5500.0,31900.0
all_households,second_quintile,1980,28300.0,6600.0,34900.0,1000.0,5100.0,30800.0
all_households,second_quintile,1981,28000.0,6800.0,34700.0,1000.0,5300.0,30500.0
all_households,second_quintile,1982,26500.0,7500.0,34000.0,1000.0,4800.0,30200.0
all_households,second_quintile,1983,25600.0,7500.0,33200.0,900.0,4600.0,29400.0
all_households,second_quintile,1984,28200.0,7000.0,35200.0,1000.0,5200.0,30900.0
all_households,second_quintile,1985,28200.0,7000.0,35200.0,900.0,5300.0,30800.0
all_households,second_quintile,1986,28200.0,7400.0,35600.0,1000.0,5300.0,31300.0
all_households,second_quintile,1987,27200.0,7700.0,34800.0,1000.0,5000.0,30800.0
all_households,second_quintile,1988,27800.0,7500.0,35400.0,1000.0,5200.0,31200.0
all_households,second_quintile,1989,28200.0,7600.0,35700.0,1100.0,5100.0,31700.0
all_households,second_quintile,1990,29200.0,7700.0,36900.0,1300.0,5500.0,32700.0
all_households,second_quintile,1991,27900.0,8100.0,36100.0,1500.0,5200.0,32400.0
all_households,second_quintile,1992,27000.0,8700.0,35700.0,1900.0,5000.0,32700.0
all_households,second_quintile,1993,26800.0,9100.0,35800.0,2000.0,5000.0,32900.0
all_households,second_quintile,1994,27000.0,9200.0,36200.0,2100.0,4900.0,33400.0
all_households,second_quintile,1995,28900.0,9200.0,38000.0,2300.0,5200.0,35100.0
all_households,second_quintile,1996,29100.0,8900.0,38000.0,2200.0,5200.0,35000.0
all_households,second_quintile,1997,30400.0,9000.0,39400.0,2200.0,5500.0,36100.0
all_households,second_quintile,1998,32300.0,9000.0,41300.0,2400.0,5500.0,38200.0
all_households,second_quintile,1999,34100.0,8600.0,42800.0,2500.0,5800.0,39400.0
all_households,second_quintile,2000,34400.0,8400.0,42800.0,2700.0,5800.0,39700.0
all_households,second_quintile,2001,32900.0,9400.0,42300.0,3000.0,5000.0,40300.0
all_households,second_quintile,2002,31500.0,9600.0,41200.0,3300.0,4500.0,39900.0
all_households,second_quintile,2003,30500.0,10200.0,40700.0,3600.0,4100.0,40200.0
all_households,second_quintile,2004,31600.0,10200.0,41700.0,3900.0,4300.0,41400.0
all_households,second_quintile,2005,32100.0,10100.0,42200.0,3800.0,4400.0,41600.0
all_households,second_quintile,2006,32800.0,10400.0,43200.0,3900.0,4600.0,42500.0
all_households,second_quintile,2007,35300.0,10000.0,45300.0,4000.0,5000.0,44300.0
all_households,second_quintile,2008,33000.0,10600.0,43600.0,4400.0,3400.0,44600.0
all_households,second_quintile,2009,30500.0,11800.0,42300.0,5100.0,3100.0,44300.0
all_households,second_quintile,2010,30800.0,11600.0,42400.0,5200.0,3300.0,44300.0
all_households,second_quintile,2011,29900.0,11600.0,41500.0,5400.0,3200.0,43700.0
all_households,second_quintile,2012,29700.0,11600.0,41300.0,5400.0,3200.0,43500.0
all_households,second_quintile,2013,30300.0,11700.0,42000.0,5400.0,3800.0,43600.0
all_households,second_quintile,2014,30600.0,11500.0,42100.0,6200.0,3800.0,44500.0
all_households,middle_quintile,1979,51700.0,4200.0,55900.0,400.0,10700.0,45700.0
all_households,middle_quintile,1980,49300.0,4700.0,54100.0,400.0,10300.0,44200.0
all_households,middle_quintile,1981,48600.0,5100.0,53700.0,400.0,10400.0,43700.0
all_households,middle_quintile,1982,47200.0,5800.0,53000.0,300.0,9600.0,43800.0
all_households,middle_quintile,1983,46000.0,6200.0,52200.0,400.0,9200.0,43500.0
all_households,middle_quintile,1984,49400.0,5800.0,55300.0,400.0,10000.0,45700.0
all_households,middle_quintile,1985,49300.0,6100.0,55400.0,400.0,10100.0,45700.0
all_households,middle_quintile,1986,50000.0,6500.0,56500.0,400.0,10300.0,46700.0
all_households,middle_quintile,1987,49600.0,6600.0,56200.0,400.0,10000.0,46600.0
all_households,middle_quintile,1988,50700.0,6400.0,57100.0,400.0,10400.0,47100.0
all_households,middle_quintile,1989,51100.0,6600.0,57700.0,400.0,10400.0,47700.0
all_households,middle_quintile,1990,51300.0,6900.0,58100.0,500.0,10600.0,48100.0
all_households,middle_quintile,1991,49500.0,7600.0,57100.0,600.0,10200.0,47600.0
all_households,middle_quintile,1992,49500.0,7900.0,57400.0,700.0,10100.0,48000.0
all_households,middle_quintile,1993,49500.0,8100.0,57600.0,900.0,10100.0,48300.0
all_households,middle_quintile,1994,50000.0,7800.0,57800.0,800.0,10300.0,48300.0
all_households,middle_quintile,1995,51800.0,8100.0,59900.0,1000.0,10700.0,50200.0
all_households,middle_quintile,1996,52600.0,8200.0,60800.0,1000.0,10800.0,51000.0
all_households,middle_quintile,1997,54100.0,7900.0,62000.0,900.0,11200.0,51700.0
all_households,middle_quintile,1998,56000.0,8200.0,64200.0,900.0,11200.0,54000.0
all_households,middle_quintile,1999,57900.0,8200.0,66100.0,1100.0,11600.0,55600.0
all_households,middle_quintile,2000,58200.0,8400.0,66500.0,1200.0,11500.0,56200.0
all_households,middle_quintile,2001,57300.0,8900.0,66200.0,1300.0,10400.0,57100.0
all_households,middle_quintile,2002,55100.0,9700.0,64800.0,1500.0,9800.0,56500.0
all_households,middle_quintile,2003,54900.0,9800.0,64700.0,1600.0,9300.0,57100.0
all_households,middle_quintile,2004,57100.0,9700.0,66800.0,1800.0,9700.0,58800.0
all_households,middle_quintile,2005,58300.0,9700.0,68000.0,1900.0,10100.0,59800.0
all_households,middle_quintile,2006,58500.0,10200.0,68700.0,1700.0,10200.0,60200.0
all_households,middle_quintile,2007,60900.0,10300.0,71200.0,1900.0,10600.0,62600.0
all_households,middle_quintile,2008,58000.0,11000.0,69000.0,2100.0,8400.0,62600.0
all_households,middle_quintile,2009,54600.0,12900.0,67400.0,2400.0,8000.0,61800.0
all_households,middle_quintile,2010,54000.0,13500.0,67500.0,2400.0,8200.0,61700.0
all_households,middle_quintile,2011,53300.0,12800.0,66200.0,2500.0,7900.0,60700.0
all_households,middle_quintile,2012,53400.0,12900.0,66200.0,2500.0,8100.0,60600.0
all_households,middle_quintile,2013,55000.0,12500.0,67400.0,2500.0,9300.0,60700.0
all_households,middle_quintile,2014,56400.0,12200.0,68700.0,3200.0,9600.0,62300.0
all_households,fourth_quintile,1979,72500.0,3400.0,75900.0,300.0,16500.0,59700.0
all_households,fourth_quintile,1980,69900.0,3900.0,73800.0,200.0,16100.0,58000.0
all_households,fourth_quintile,1981,70300.0,4400.0,74700.0,200.0,16700.0,58200.0
all_households,fourth_quintile,1982,68700.0,5200.0,73900.0,200.0,15300.0,58900.0
all_households,fourth_quintile,1983,68100.0,5500.0,73600.0,200.0,14800.0,59000.0
all_households,fourth_quintile,1984,72100.0,5400.0,77500.0,200.0,15800.0,61900.0
all_households,fourth_quintile,1985,72300.0,5500.0,77800.0,200.0,15900.0,62100.0
all_households,fourth_quintile,1986,74800.0,5800.0,80500.0,200.0,16600.0,64100.0
all_households,fourth_quintile,1987,75800.0,5300.0,81100.0,200.0,16600.0,64800.0
all_households,fourth_quintile,1988,76400.0,5300.0,81700.0,200.0,17000.0,64900.0
all_households,fourth_quintile,1989,77200.0,5500.0,82700.0,300.0,17200.0,65800.0
all_households,fourth_quintile,1990,76100.0,6000.0,82100.0,300.0,17000.0,65300.0
all_households,fourth_quintile,1991,75000.0,6400.0,81400.0,300.0,16700.0,65000.0
all_households,fourth_quintile,1992,75300.0,6900.0,82200.0,400.0,16700.0,66000.0
all_households,fourth_quintile,1993,75900.0,7000.0,82900.0,400.0,16800.0,66500.0
all_households,fourth_quintile,1994,77400.0,6500.0,83900.0,500.0,17300.0,67100.0
all_households,fourth_quintile,1995,78800.0,7000.0,85800.0,500.0,17800.0,68600.0
all_households,fourth_quintile,1996,80200.0,7300.0,87600.0,500.0,18100.0,70000.0
all_households,fourth_quintile,1997,82000.0,7600.0,89600.0,500.0,18600.0,71600.0
all_households,fourth_quintile,1998,85800.0,7300.0,93100.0,600.0,19200.0,74500.0
all_households,fourth_quintile,1999,88600.0,7000.0,95600.0,600.0,19800.0,76400.0
all_households,fourth_quintile,2000,90100.0,7100.0,97300.0,700.0,20100.0,77800.0
all_households,fourth_quintile,2001,88400.0,7700.0,96100.0,700.0,18500.0,78300.0
all_households,fourth_quintile,2002,85900.0,8500.0,94400.0,800.0,17500.0,77800.0
all_households,fourth_quintile,2003,87200.0,8400.0,95600.0,900.0,17100.0,79500.0
all_households,fourth_quintile,2004,90200.0,8600.0,98800.0,1000.0,17800.0,82000.0
all_households,fourth_quintile,2005,91800.0,8600.0,100400.0,1000.0,18400.0,83000.0
all_households,fourth_quintile,2006,93100.0,9300.0,102400.0,1000.0,18700.0,84700.0
all_households,fourth_quintile,2007,95400.0,9800.0,105200.0,1100.0,19000.0,87300.0
all_households,fourth_quintile,2008,92400.0,10200.0,102600.0,1100.0,16400.0,87300.0
all_households,fourth_quintile,2009,87700.0,12500.0,100200.0,1300.0,15500.0,86000.0
all_households,fourth_quintile,2010,88100.0,12300.0,100500.0,1300.0,16000.0,85700.0
all_households,fourth_quintile,2011,88000.0,11800.0,99800.0,1300.0,15700.0,85400.0
all_households,fourth_quintile,2012,88200.0,12300.0,100500.0,1200.0,16000.0,85700.0
all_households,fourth_quintile,2013,90400.0,12400.0,102800.0,1300.0,17900.0,86200.0
all_households,fourth_quintile,2014,92200.0,12200.0,104500.0,1800.0,18600.0,87700.0
all_households,highest_quintile,1979,140600.0,3400.0,144000.0,100.0,39000.0,105100.0
all_households,highest_quintile,1980,136400.0,3800.0,140200.0,100.0,37800.0,102600.0
all_households,highest_quintile,1981,135600.0,4200.0,139800.0,100.0,37200.0,102700.0
all_households,highest_quintile,1982,135900.0,4900.0,140800.0,100.0,34000.0,106900.0
all_households,highest_quintile,1983,140700.0,5100.0,145800.0,100.0,34400.0,111500.0
all_households,highest_quintile,1984,153000.0,5200.0,158200.0,100.0,37500.0,120800.0
all_households,highest_quintile,1985,154600.0,5200.0,159800.0,100.0,37800.0,122100.0
all_households,highest_quintile,1986,174000.0,5100.0,179100.0,100.0,42100.0,137200.0
all_households,highest_quintile,1987,164800.0,4500.0,169300.0,100.0,43300.0,126100.0
all_households,highest_quintile,1988,176500.0,4700.0,181200.0,100.0,45900.0,135400.0
all_households,highest_quintile,1989,176000.0,5000.0,180900.0,100.0,45300.0,135800.0
all_households,highest_quintile,1990,171400.0,5200.0,176600.0,200.0,44000.0,132800.0
all_households,highest_quintile,1991,165500.0,5400.0,170800.0,200.0,43000.0,128000.0
all_households,highest_quintile,1992,172600.0,5500.0,178100.0,200.0,45200.0,133100.0
all_households,highest_quintile,1993,172300.0,6000.0,178300.0,300.0,47200.0,131400.0
all_households,highest_quintile,1994,176300.0,6200.0,182500.0,300.0,49400.0,133500.0
all_households,highest_quintile,1995,184900.0,6300.0,191200.0,300.0,52600.0,139000.0
all_households,highest_quintile,1996,195500.0,6800.0,202300.0,300.0,56000.0,146600.0
all_households,highest_quintile,1997,207900.0,7100.0,215000.0,300.0,59500.0,155800.0
all_households,highest_quintile,1998,222800.0,6800.0,229600.0,400.0,62800.0,167200.0
all_households,highest_quintile,1999,238300.0,6300.0,244600.0,400.0,68000.0,177000.0
all_households,highest_quintile,2000,249800.0,6700.0,256500.0,400.0,71300.0,185600.0
all_households,highest_quintile,2001,227400.0,6600.0,234000.0,400.0,62200.0,172200.0
all_households,highest_quintile,2002,215800.0,6700.0,222500.0,500.0,57600.0,165400.0
all_households,highest_quintile,2003,223300.0,6800.0,230000.0,500.0,57000.0,173600.0
all_households,highest_quintile,2004,243500.0,6900.0,250400.0,600.0,62800.0,188200.0
all_households,highest_quintile,2005,264000.0,7500.0,271500.0,600.0,69300.0,202900.0
all_households,highest_quintile,2006,275300.0,8200.0,283400.0,700.0,72300.0,211800.0
all_households,highest_quintile,2007,285800.0,8700.0,294500.0,700.0,73000.0,222200.0
all_households,highest_quintile,2008,258300.0,8500.0,266700.0,700.0,63300.0,204100.0
all_households,highest_quintile,2009,231500.0,10000.0,241500.0,700.0,56100.0,186100.0
all_households,highest_quintile,2010,244600.0,9700.0,254400.0,800.0,61000.0,194100.0
all_households,highest_quintile,2011,246000.0,9500.0,255500.0,700.0,60100.0,196100.0
all_households,highest_quintile,2012,266000.0,9900.0,275900.0,800.0,66100.0,210600.0
all_households,highest_quintile,2013,256000.0,10100.0,266200.0,800.0,69900.0,197000.0
all_households,highest_quintile,2014,270800.0,10600.0,281400.0,1100.0,75100.0,207300.0
all_households,percentiles_81_90,1979,95600.0,3100.0,98700.0,200.0,23300.0,75500.0
all_households,percentiles_81_90,1980,93100.0,3500.0,96600.0,100.0,23100.0,73600.0
all_households,percentiles_81_90,1981,92700.0,3800.0,96400.0,100.0,23600.0,73000.0
all_households,percentiles_81_90,1982,91800.0,4600.0,96400.0,100.0,21800.0,74700.0
all_households,percentiles_81_90,1983,92600.0,4900.0,97400.0,100.0,21400.0,76100.0
all_households,percentiles_81_90,1984,99300.0,4800.0,104100.0,100.0,23100.0,81200.0
all_households,percentiles_81_90,1985,98200.0,4900.0,103000.0,100.0,22900.0,80200.0
all_households,percentiles_81_90,1986,103200.0,4800.0,107900.0,100.0,24300.0,83800.0
all_households,percentiles_81_90,1987,104700.0,4300.0,109000.0,100.0,24900.0,84200.0
all_households,percentiles_81_90,1988,105900.0,4500.0,110400.0,100.0,25500.0,85100.0
all_households,percentiles_81_90,1989,107400.0,4800.0,112200.0,200.0,25800.0,86600.0
all_households,percentiles_81_90,1990,106000.0,4900.0,110900.0,200.0,25500.0,85600.0
all_households,percentiles_81_90,1991,104000.0,5300.0,109300.0,200.0,25000.0,84500.0
all_households,percentiles_81_90,1992,105000.0,5600.0,110600.0,300.0,25200.0,85700.0
all_households,percentiles_81_90,1993,106100.0,5900.0,112000.0,300.0,25400.0,86900.0
all_households,percentiles_81_90,1994,108700.0,5700.0,114400.0,400.0,26400.0,88300.0
all_households,percentiles_81_90,1995,111400.0,6200.0,117600.0,400.0,27400.0,90600.0
all_households,percentiles_81_90,1996,113600.0,6600.0,120200.0,400.0,27900.0,92700.0
all_households,percentiles_81_90,1997,116300.0,6800.0,123000.0,300.0,28900.0,94500.0
all_households,percentiles_81_90,1998,121700.0,6600.0,128300.0,400.0,30100.0,98700.0
all_households,percentiles_81_90,1999,127500.0,6000.0,133500.0,500.0,31700.0,102300.0
all_households,percentiles_81_90,2000,129600.0,6600.0,136100.0,500.0,32200.0,104400.0
all_households,percentiles_81_90,2001,128200.0,6500.0,134700.0,500.0,30300.0,104800.0
all_households,percentiles_81_90,2002,125700.0,6700.0,132400.0,500.0,28900.0,104100.0
all_households,percentiles_81_90,2003,127600.0,6700.0,134300.0,600.0,27900.0,107000.0
all_households,percentiles_81_90,2004,132200.0,7000.0,139200.0,700.0,29100.0,110800.0
all_households,percentiles_81_90,2005,134700.0,7400.0,142100.0,700.0,29900.0,112800.0
all_households,percentiles_81_90,2006,137600.0,8000.0,145600.0,800.0,30800.0,115600.0
all_households,percentiles_81_90,2007,140000.0,8600.0,148600.0,700.0,31100.0,118200.0
all_households,percentiles_81_90,2008,136800.0,8800.0,145600.0,800.0,28200.0,118200.0
all_households,percentiles_81_90,2009,131600.0,10500.0,142100.0,800.0,26800.0,116100.0
all_households,percentiles_81_90,2010,132700.0,10300.0,143100.0,900.0,27800.0,116100.0
all_households,percentiles_81_90,2011,133800.0,10000.0,143800.0,800.0,27200.0,117400.0
all_households,percentiles_81_90,2012,134500.0,10400.0,144900.0,900.0,27900.0,117900.0
all_households,percentiles_81_90,2013,136800.0,10800.0,147600.0,800.0,30800.0,117600.0
all_households,percentiles_81_90,2014,140400.0,10800.0,151200.0,1200.0,32000.0,120400.0
all_households,percentiles_91_95,1979,118900.0,3100.0,122000.0,100.0,30700.0,91400.0
all_households,percentiles_91_95,1980,116100.0,3600.0,119700.0,100.0,30600.0,89200.0
all_households,percentiles_91_95,1981,115800.0,4100.0,119900.0,100.0,30900.0,89000.0
all_households,percentiles_91_95,1982,114500.0,4600.0,119100.0,100.0,28300.0,90900.0
all_households,percentiles_91_95,1983,117300.0,4900.0,122200.0,100.0,27900.0,94400.0
all_households,percentiles_91_95,1984,126500.0,5200.0,131700.0,100.0,30200.0,101600.0
all_households,percentiles_91_95,1985,126000.0,5000.0,131000.0,100.0,30400.0,100700.0
all_households,percentiles_91_95,1986,132600.0,4800.0,137400.0,100.0,32100.0,105400.0
all_households,percentiles_91_95,1987,135900.0,4100.0,139900.0,100.0,34300.0,105800.0
all_households,percentiles_91_95,1988,138100.0,4400.0,142500.0,100.0,34700.0,107900.0
all_households,percentiles_91_95,1989,140300.0,4700.0,145000.0,100.0,35100.0,110100.0
all_households,percentiles_91_95,1990,136600.0,5200.0,141800.0,200.0,34200.0,107800.0
all_households,percentiles_91_95,1991,135500.0,5300.0,140800.0,100.0,34100.0,106800.0
all_households,percentiles_91_95,1992,138200.0,5200.0,143400.0,200.0,34600.0,109000.0
all_households,percentiles_91_95,1993,138900.0,5900.0,144800.0,200.0,35300.0,109800.0
all_households,percentiles_91_95,1994,141600.0,5800.0,147400.0,300.0,36600.0,111100.0
all_households,percentiles_91_95,1995,145600.0,6000.0,151600.0,300.0,38100.0,113700.0
all_households,percentiles_91_95,1996,150600.0,6800.0,157300.0,300.0,39500.0,118100.0
all_households,percentiles_91_95,1997,156500.0,6900.0,163400.0,300.0,41200.0,122500.0
all_households,percentiles_91_95,1998,163600.0,6600.0,170200.0,300.0,42800.0,127700.0
all_households,percentiles_91_95,1999,170700.0,6500.0,177200.0,400.0,45200.0,132300.0
all_households,percentiles_91_95,2000,176500.0,6200.0,182700.0,300.0,46600.0,136400.0
all_households,percentiles_91_95,2001,170900.0,6500.0,177300.0,400.0,43600.0,134100.0
all_households,percentiles_91_95,2002,168100.0,6600.0,174800.0,400.0,41600.0,133600.0
all_households,percentiles_91_95,2003,171600.0,6700.0,178300.0,500.0,40500.0,138400.0
all_households,percentiles_91_95,2004,177900.0,6500.0,184400.0,500.0,42200.0,142700.0
all_households,percentiles_91_95,2005,184200.0,7500.0,191700.0,600.0,44100.0,148200.0
all_households,percentiles_91_95,2006,189100.0,7900.0,197100.0,600.0,45500.0,152200.0
all_households,percentiles_91_95,2007,193500.0,8700.0,202200.0,700.0,45900.0,157000.0
all_households,percentiles_91_95,2008,187200.0,8200.0,195500.0,700.0,42700.0,153400.0
all_households,percentiles_91_95,2009,180000.0,10000.0,189900.0,600.0,40300.0,150300.0
all_households,percentiles_91_95,2010,183000.0,9600.0,192600.0,700.0,41800.0,151500.0
all_households,percentiles_91_95,2011,184900.0,9400.0,194400.0,500.0,41200.0,153800.0
all_households,percentiles_91_95,2012,187400.0,9900.0,197400.0,700.0,42500.0,155500.0
all_households,percentiles_91_95,2013,193300.0,9500.0,202800.0,700.0,47000.0,156600.0
all_households,percentiles_91_95,2014,195800.0,10700.0,206500.0,1000.0,48300.0,159100.0
all_households,percentiles_96_99,1979,172700.0,3900.0,176600.0,100.0,47900.0,128800.0
all_households,percentiles_96_99,1980,166300.0,4400.0,170700.0,100.0,46700.0,124100.0
all_households,percentiles_96_99,1981,164400.0,4700.0,169100.0,100.0,46000.0,123200.0
all_households,percentiles_96_99,1982,164200.0,5500.0,169700.0,100.0,41600.0,128100.0
all_households,percentiles_96_99,1983,169400.0,5400.0,174800.0,100.0,41100.0,133800.0
all_households,percentiles_96_99,1984,183900.0,5700.0,189600.0,100.0,44500.0,145200.0
all_households,percentiles_96_99,1985,186000.0,5600.0,191600.0,100.0,45300.0,146500.0
all_households,percentiles_96_99,1986,203100.0,5700.0,208800.0,100.0,49100.0,159900.0
all_households,percentiles_96_99,1987,201800.0,5200.0,207000.0,200.0,53700.0,153400.0
all_households,percentiles_96_99,1988,208600.0,5100.0,213700.0,100.0,54500.0,159300.0
all_households,percentiles_96_99,1989,212600.0,5300.0,218000.0,200.0,55200.0,162900.0
all_households,percentiles_96_99,1990,206600.0,5500.0,212100.0,200.0,53500.0,158800.0
all_households,percentiles_96_99,1991,203100.0,5300.0,208500.0,200.0,53200.0,155500.0
all_households,percentiles_96_99,1992,209900.0,5600.0,215500.0,200.0,55200.0,160500.0
all_households,percentiles_96_99,1993,211400.0,6100.0,217500.0,200.0,57500.0,160100.0
all_households,percentiles_96_99,1994,215400.0,7600.0,223000.0,300.0,59600.0,163700.0
all_households,percentiles_96_99,1995,227700.0,6900.0,234700.0,300.0,63800.0,171100.0
all_households,percentiles_96_99,1996,236800.0,7500.0,244200.0,200.0,66900.0,177500.0
all_households,percentiles_96_99,1997,252500.0,7900.0,260500.0,300.0,71800.0,189000.0
all_households,percentiles_96_99,1998,267600.0,7500.0,275100.0,300.0,75400.0,200000.0
all_households,percentiles_96_99,1999,281700.0,6600.0,288400.0,300.0,80700.0,208000.0
all_households,percentiles_96_99,2000,289600.0,7600.0,297100.0,300.0,83100.0,214300.0
all_households,percentiles_96_99,2001,273800.0,6800.0,280500.0,400.0,75000.0,206000.0
all_households,percentiles_96_99,2002,262500.0,6600.0,269100.0,300.0,70200.0,199300.0
all_households,percentiles_96_99,2003,271100.0,6900.0,278000.0,400.0,69700.0,208800.0
all_households,percentiles_96_99,2004,288500.0,6900.0,295400.0,500.0,75000.0,220900.0
all_households,percentiles_96_99,2005,310900.0,7700.0,318600.0,600.0,82500.0,236700.0
